"Group.1";"system.index";"B";"G";"NIR";"R";"SWIR1";"SWIR2";"evi";"gvmi";"msi";"ndmi";"ndvi";".geo";"coordinates";"N";"E";"date";"year";"month";"season"
1991-07-02;NA;0.0367475;0.0649625;0.341255;0.0444475;0.18687;0.07973;0.561643986193858;0.651478180633118;0.489147186250874;0.3430506;0.77809656;NA;NA;52.1637761601302;6.95983241100861;1991-07-02;1991;7;NA
1991-07-09;"1_1_LT05_197024_19910709_00000000000000000000_2176";0.03628;0.06334;0.334765;0.049425;0.17312;0.074285;0.488655828665707;0.644669558292674;0.497952371462734;0.33515593;0.7229842;"{\"geodesic\":false,\"type\":\"Point\",\"coordinates\":[6.956598475985781,52.182371286511504]}";"6.956598475985781,52.182371286511504";52.1802153298296;6.95659847598578;1991-07-09;1991;7;"summer"
1991-08-26;"1_1_LT05_197024_19910826_00000000000000000000_237";0.0495625;0.0780525;0.393285;0.0595175;0.21426;0.0969175;0.597402029391183;0.624089588824902;0.534810864170449;0.30309215;0.73620933;"{\"geodesic\":false,\"type\":\"Point\",\"coordinates\":[6.959832411008612,52.15623031174363]}";"6.959832411008612,52.15623031174363";52.1637761601302;6.95983241100861;1991-08-26;1991;8;"summer"
1991-09-04;NA;0.05334375;0.0761825;0.3819;0.060205;0.2304025;0.1107225;0.589399066119064;0.58663649103471;0.590525489864325;0.25744605;0.7336293;NA;NA;52.1629676763745;6.96171887310526;1991-09-04;1991;9;NA
1991-10-29;NA;0.051515;0.0793725;0.2333175;0.073075;0.21382;0.116415;0.314737986033218;0.469615648727741;0.802550952444385;0.109538674;0.53495944;NA;NA;52.1637761601302;6.95983241100861;1991-10-29;1991;10;NA
1992-02-18;NA;0.134235;0.14815;0.2322725;0.147765;0.1424025;0.0979625;0.190222433394417;0.460302816519238;0.655180904001659;0.20832713;0.21348976;NA;NA;52.158925257596;6.96818674315092;1992-02-18;1992;2;NA
1992-03-05;NA;0.0900975;0.1206225;0.2426675;0.1195775;0.22724;0.139625;0.227370103176349;0.365224338090732;0.904560711474609;0.05011092;0.33195177;NA;NA;52.1637761601302;6.96010190559385;1992-03-05;1992;3;NA
1992-05-17;NA;0.07005;0.10547;0.37574;0.094195;0.2367825;0.12527;0.499035420155312;0.535574482464914;0.607582635868659;0.24410401;0.59301608;NA;NA;52.1643151493007;6.95956291642338;1992-05-17;1992;5;NA
1992-05-24;"1_1_LT05_197024_19920524_00000000000000000000_2328";0.0506075;0.0829475;0.33933;0.0690875;0.2092;0.1057175;0.490227952514537;0.551621365272503;0.605919568685702;0.24539238;0.65967506;"{\"geodesic\":false,\"type\":\"Point\",\"coordinates\":[6.959832411008612,52.168357568079244]}";"6.959832411008612,52.168357568079244";52.1640456547155;6.95983241100861;1992-05-24;1992;5;"spring"
1992-06-02;NA;0.231145;0.244345;0.4160275;0.229605;0.2341975;0.1547775;0.418067240514684;0.480837656591403;0.574588430056102;0.2701732;0.27402318;NA;NA;52.1656626222269;6.9582154434972;1992-06-02;1992;6;NA
1992-06-09;"1_1_LT05_197024_19920609_00000000000000000000_3174";0.28202;0.303525;0.499105;0.2835875;0.3326475;0.248745;0.478724208298692;0.374692699559815;0.67745412638962;0.19228297;0.26679683;"{\"geodesic\":false,\"type\":\"Point\",\"coordinates\":[6.950400100525356,52.168357568079244]}";"6.950400100525356,52.168357568079244";52.1600032359369;6.95040010052536;1992-06-09;1992;6;"summer"
1992-06-25;NA;0.0552;0.08914875;0.42830625;0.0774475;0.2330975;0.1083575;0.580103281290815;0.601050756814809;0.547463049022096;0.29243797;0.68563408;NA;NA;52.1618896980336;6.96064089476432;1992-06-25;1992;6;NA
1992-07-27;NA;0.152715;0.1710575;0.326075;0.1548325;0.1974025;0.1146275;0.359075817630545;0.512639349523911;0.621263618586461;0.23360567;0.3436421;NA;NA;52.1777898785625;6.96522230271333;1992-07-27;1992;7;NA
1992-08-05;"1_1_LT05_196024_19920805_00000000000000000000_2328";0.0450525;0.07379;0.3525575;0.0629275;0.2328225;0.1097325;0.517330130404942;0.556844721703465;0.647390920811563;0.21404092;0.6999474;"{\"geodesic\":false,\"type\":\"Point\",\"coordinates\":[6.959832411008612,52.168357568079244]}";"6.959832411008612,52.168357568079244";52.1640456547155;6.95983241100861;1992-08-05;1992;8;"summer"
1992-08-21;NA;0.170865;0.1767775;0.366775;0.159755;0.237195;0.12318;0.411281342936476;0.537266603915914;0.620602344646419;0.234109045;0.32736322;NA;NA;52.1564998063289;6.95686797057102;1992-08-21;1992;8;NA
1992-09-06;NA;0.0850925;0.1047;0.345215;0.0820125;0.2018575;0.0902075;0.533381430712026;0.624563573414621;0.540728100113765;0.29808757;0.60817957;NA;NA;52.1637761601302;6.95093908969583;1992-09-06;1992;9;NA
1992-10-15;"1_1_LT05_197024_19921015_00000000000000000000_2658";0.0611125;0.08545;0.26431;0.078795;0.206835;0.110585;0.357095373160787;0.52090377353834;0.692235974373669;0.18186827;0.54118866;"{\"geodesic\":false,\"type\":\"Point\",\"coordinates\":[6.959832411008612,52.17293897602825]}";"6.959832411008612,52.17293897602825";52.1632371709598;6.95983241100861;1992-10-15;1992;10;"autumn"
1993-03-08;"1_1_LT05_197024_19930308_00000000000000000000_2328";0.0566025;0.0750275;0.1938825;0.0827275;0.18764;0.1124825;0.19479754485586;0.383161813301682;0.961058442337693;0.019857418;0.3884204;"{\"geodesic\":false,\"type\":\"Point\",\"coordinates\":[6.959832411008612,52.168357568079244]}";"6.959832411008612,52.168357568079244";52.1640456547155;6.95983241100861;1993-03-08;1993;3;"spring"
1993-04-09;"1_1_LT05_197024_19930409_00000000000000000000_2328";0.0569875;0.0825075;0.2254525;0.0805825;0.2174775;0.127305;0.254283206363311;0.367652396711861;0.928020784013791;0.037333217;0.44565085;"{\"geodesic\":false,\"type\":\"Point\",\"coordinates\":[6.959832411008612,52.168357568079244]}";"6.959832411008612,52.168357568079244";52.1640456547155;6.95983241100861;1993-04-09;1993;4;"spring"
1993-05-04;"1_1_LT05_196024_19930504_00000000000000000000_4260";0.06466;0.09689;0.3611375;0.0832775;0.217395;0.1138575;0.519388262515349;0.568579106185314;0.557342118079983;0.28423932;0.63881046;"{\"geodesic\":false,\"type\":\"Point\",\"coordinates\":[6.963066346031441,52.183179770267216]}";"6.963066346031441,52.183179770267216";52.1629676763745;6.96306634603144;1993-05-04;1993;5;"spring"
1993-05-11;"1_1_LT05_197024_19930511_00000000000000000000_2328";0.0431;0.0726625;0.3303925;0.0606725;0.204635;0.103545;0.49340878331575;0.565888662285671;0.583118747992996;0.26332912;0.7015126;"{\"geodesic\":false,\"type\":\"Point\",\"coordinates\":[6.959832411008612,52.168357568079244]}";"6.959832411008612,52.168357568079244";52.1640456547155;6.95983241100861;1993-05-11;1993;5;"spring"
1993-06-05;"1_1_LT05_196024_19930605_00000000000000000000_2358";0.0554475;0.0817925;0.405825;0.062405;0.217615;0.104205;0.636661707430326;0.619461071585358;0.514550894677964;0.32052347;0.7384078;"{\"geodesic\":false,\"type\":\"Point\",\"coordinates\":[6.959832411008612,52.17725088939203]}";"6.959832411008612,52.17725088939203";52.1637761601302;6.95983241100861;1993-06-05;1993;6;"summer"
1993-08-24;"1_1_LT05_196024_19930824_00000000000000000000_38";0.043815;0.06994;0.3180175;0.0576475;0.15706;0.0774475;0.463307617126578;0.627799632835038;0.473896876744204;0.35694703;0.6928431;"{\"geodesic\":false,\"type\":\"Point\",\"coordinates\":[6.981122483242244,52.157577784669805]}";"6.981122483242244,52.157577784669805";52.157847279255;6.98112248324224;1993-08-24;1993;8;"summer"
1993-10-18;"1_1_LT05_197024_19931018_00000000000000000000_2328";0.0357025;0.0617725;0.21778;0.0552;0.181975;0.09029;0.311305029904893;0.51521171279935;0.744659641127884;0.1463554;0.60086864;"{\"geodesic\":false,\"type\":\"Point\",\"coordinates\":[6.959832411008612,52.168357568079244]}";"6.959832411008612,52.168357568079244";52.1640456547155;6.95983241100861;1993-10-18;1993;10;"autumn"
1994-02-07;NA;0.0753025;0.0757425;0.1309625;0.07874;0.10206;0.0535775;0.102892067292546;0.516795823208774;0.78697262811278;0.11921132;0.19902952;NA;NA;52.1643151493007;6.96778250127307;1994-02-07;1994;2;NA
1994-04-21;NA;0.1562625;0.1734225;0.358745;0.1640175;0.295935;0.1889325;0.389916670244707;0.371896369219871;0.830135583955227;0.09281521;0.350457435;NA;NA;52.1616202034483;6.96010190559385;1994-04-21;1994;4;NA
1994-05-14;"1_1_LT05_197024_19940514_00000000000000000000_2328";0.0474725;0.07786;0.3328675;0.06191;0.21272;0.1041775;0.506811689738519;0.560474988894639;0.596368887462664;0.25284326;0.6969451;"{\"geodesic\":false,\"type\":\"Point\",\"coordinates\":[6.959832411008612,52.168357568079244]}";"6.959832411008612,52.168357568079244";52.1640456547155;6.95983241100861;1994-05-14;1994;5;"spring"
1994-06-24;"1_1_LT05_196024_19940624_00000000000000000000_2328";0.035345;0.065155;0.343895;0.05267;0.213545;0.099145;0.520645806543792;0.573247383447739;0.602913452236251;0.247728;0.73833835;"{\"geodesic\":false,\"type\":\"Point\",\"coordinates\":[6.959832411008612,52.168357568079244]}";"6.959832411008612,52.168357568079244";52.1640456547155;6.95983241100861;1994-06-24;1994;6;"summer"
1994-07-10;NA;0.0643025;0.086715;0.4559575;0.0618825;0.234445;0.1025275;0.722107255389287;0.651559612530083;0.492045143430779;0.340442;0.75437826;NA;NA;52.1586557630107;6.96710876480998;1994-07-10;1994;7;NA
1994-07-26;"1_1_LT05_196024_19940726_00000000000000000000_2328";0.0497;0.077365;0.4122325;0.0547325;0.2107675;0.08985;0.647873443450945;0.648874014002417;0.497398972985041;0.33564937;0.7716968;"{\"geodesic\":false,\"type\":\"Point\",\"coordinates\":[6.959832411008612,52.168357568079244]}";"6.959832411008612,52.168357568079244";52.1640456547155;6.95983241100861;1994-07-26;1994;7;"summer"
1994-08-02;NA;0.03441;0.0602875;0.3520625;0.0478575;0.2005925;0.08985;0.545508045924691;0.619990736804027;0.55160380095342;0.288988845;0.761761965;NA;NA;52.1653931276417;6.95875443266767;1994-08-02;1994;8;NA
1994-09-28;"1_1_LT05_196024_19940928_00000000000000000000_2328";0.039305;0.06114;0.3008575;0.048325;0.1897025;0.08435;0.480319892084598;0.6040157733784;0.590255511022044;0.25765952;0.7269437;"{\"geodesic\":false,\"type\":\"Point\",\"coordinates\":[6.959832411008612,52.168357568079244]}";"6.959832411008612,52.168357568079244";52.1640456547155;6.95983241100861;1994-09-28;1994;9;"autumn"
1994-10-14;"1_1_LT05_196024_19941014_00000000000000000000_2328";0.039195;0.06279;0.246655;0.057345;0.194955;0.0913625;0.374102385916145;0.548507194847083;0.695830902012698;0.17936286;0.6508088;"{\"geodesic\":false,\"type\":\"Point\",\"coordinates\":[6.959832411008612,52.168357568079244]}";"6.959832411008612,52.168357568079244";52.1640456547155;6.95983241100861;1994-10-14;1994;10;"autumn"
1994-10-21;NA;0.057455;0.08314;0.2443175;0.077805;0.2170375;0.1096775;0.327430864782966;0.489656325313793;0.785020857518274;0.12043509;0.53107214;NA;NA;52.1640456547155;6.95983241100861;1994-10-21;1994;10;NA
1995-03-07;"1_1_LT05_196024_19950307_00000000000000000000_2331";0.0607;0.073515;0.2013625;0.06961;0.14683;0.0751925;0.269871151743341;0.534287778729983;0.684409417497452;0.18735978;0.48010528;"{\"geodesic\":false,\"type\":\"Point\",\"coordinates\":[6.959832411008612,52.168088073494005]}";"6.959832411008612,52.168088073494005";52.1640456547155;6.95983241100861;1995-03-07;1995;3;"spring"
1995-03-23;"1_1_LT05_196024_19950323_00000000000000000000_2330";0.0534125;0.07566;0.2303475;0.0714525;0.2104925;0.1135825;0.300666953528399;0.426259723529703;0.863344571191059;0.073338784;0.51639074;"{\"geodesic\":false,\"type\":\"Point\",\"coordinates\":[6.959832411008612,52.16754908432353]}";"6.959832411008612,52.16754908432353";52.1640456547155;6.95983241100861;1995-03-23;1995;3;"spring"
1995-04-08;"1_1_LT05_196024_19950408_00000000000000000000_2328";0.048435;0.0756875;0.251605;0.0674925;0.20854;0.1103375;0.336474885077979;0.452897328472713;0.790483544511132;0.11701669;0.55747783;"{\"geodesic\":false,\"type\":\"Point\",\"coordinates\":[6.959832411008612,52.168357568079244]}";"6.959832411008612,52.168357568079244";52.1640456547155;6.95983241100861;1995-04-08;1995;4;"spring"
1995-04-24;"1_1_LT05_196024_19950424_00000000000000000000_2328";0.0528075;0.0742575;0.2724225;0.06565;0.2052675;0.1073125;0.389087925064548;0.49563009454466;0.710950716138491;0.16894074;0.5996185;"{\"geodesic\":false,\"type\":\"Point\",\"coordinates\":[6.959832411008612,52.168357568079244]}";"6.959832411008612,52.168357568079244";52.1640456547155;6.95983241100861;1995-04-24;1995;4;"spring"
1995-05-01;"1_1_LT05_197024_19950501_00000000000000000000_2328";0.0479125;0.067795;0.3031125;0.0569325;0.1997675;0.09854;0.480323763046726;0.56556727949832;0.607367490859945;0.24427053;0.6903597;"{\"geodesic\":false,\"type\":\"Point\",\"coordinates\":[6.959832411008612,52.168357568079244]}";"6.959832411008612,52.168357568079244";52.1640456547155;6.95983241100861;1995-05-01;1995;5;"spring"
1995-06-02;"1_1_LT05_197024_19950602_00000000000000000000_3741";0.0531375;0.07027;0.3894075;0.0624875;0.200455;0.0908675;0.611211443347631;0.639042466088747;0.490863798650612;0.34150416;0.73353165;"{\"geodesic\":false,\"type\":\"Point\",\"coordinates\":[6.959023927252904,52.15326587130603]}";"6.959023927252904,52.15326587130603";52.1637761601302;6.9590239272529;1995-06-02;1995;6;"summer"
1995-06-27;"1_1_LT05_196024_19950627_00000000000000000000_326";0.046895;0.0735975;0.34912;0.0621025;0.203315;0.0992;0.511600237953599;0.572228874238424;0.581053413753033;0.2649794;0.69023854;"{\"geodesic\":false,\"type\":\"Point\",\"coordinates\":[6.961449378520027,52.1710525139316]}";"6.961449378520027,52.1710525139316";52.1662016113974;6.96144937852003;1995-06-27;1995;6;"summer"
1995-07-13;"1_1_LT05_196024_19950713_00000000000000000000_2328";0.04299;0.0751375;0.41413;0.05256;0.2050475;0.088145;0.628842703650694;0.65318040099224;0.488935302065446;0.34324172;0.7672649;"{\"geodesic\":false,\"type\":\"Point\",\"coordinates\":[6.959832411008612,52.168357568079244]}";"6.959832411008612,52.168357568079244";52.1640456547155;6.95983241100861;1995-07-13;1995;7;"summer"
1995-07-20;"1_1_LT05_197024_19950720_00000000000000000000_2328";0.0336125;0.05267;0.37156;0.041945;0.1866775;0.078905;0.595491928114529;0.658965374787704;0.492144140885508;0.34035307;0.7984641;"{\"geodesic\":false,\"type\":\"Point\",\"coordinates\":[6.959832411008612,52.168357568079244]}";"6.959832411008612,52.168357568079244";52.1640456547155;6.95983241100861;1995-07-20;1995;7;"summer"
1995-07-29;"1_1_LT05_196024_19950729_00000000000000000000_4931";0.061965;0.0852025;0.432115;0.0616075;0.21899;0.09205;0.679930273549719;0.653306538647613;0.49321178810935;0.33939472;0.7515698;"{\"geodesic\":false,\"type\":\"Point\",\"coordinates\":[6.960640894764319,52.151648903794616]}";"6.960640894764319,52.151648903794616";52.1637761601302;6.96064089476432;1995-07-29;1995;7;"summer"
1995-08-05;"1_1_LT05_197024_19950805_00000000000000000000_2328";0.0306425;0.049755;0.359845;0.04145;0.190005;0.080775;0.571784787544599;0.645535393969147;0.508288524915132;0.32600623;0.80064815;"{\"geodesic\":false,\"type\":\"Point\",\"coordinates\":[6.959832411008612,52.168357568079244]}";"6.959832411008612,52.168357568079244";52.1640456547155;6.95983241100861;1995-08-05;1995;8;"summer"
1995-08-14;NA;0.0406525;0.067355;0.40182375;0.0517625;0.22026875;0.095735;0.615802849892342;0.633165506846679;0.525075327210921;0.311410635;0.7787327;NA;NA;52.1618896980336;6.95929342183814;1995-08-14;1995;8;NA
1995-08-21;"1_1_LT05_197024_19950821_00000000000000000000_4311";0.0487375;0.0607825;0.3730725;0.0544575;0.2120325;0.0927375;0.570722711646973;0.612166816081988;0.5538568494636;0.28711987;0.7243085;"{\"geodesic\":false,\"type\":\"Point\",\"coordinates\":[6.955251003059602,52.16081171969264]}";"6.955251003059602,52.16081171969264";52.1583862684255;6.9552510030596;1995-08-21;1995;8;"summer"
1995-10-08;NA;0.0507725;0.0733775;0.2714875;0.06246;0.1790325;0.0838825;0.402064036459982;0.567637075366591;0.624197626589169;0.231377245;0.61458215;NA;NA;52.1648541384712;6.96360533520191;1995-10-08;1995;10;NA
1995-10-24;"1_1_LT05_197024_19951024_00000000000000000000_2328";0.048545;0.0804175;0.2356275;0.06719;0.1987775;0.0931775;0.339981112160436;0.534580331965953;0.72567655284605;0.15896574;0.5775624;"{\"geodesic\":false,\"type\":\"Point\",\"coordinates\":[6.959832411008612,52.168357568079244]}";"6.959832411008612,52.168357568079244";52.1640456547155;6.95983241100861;1995-10-24;1995;10;"autumn"
1996-04-17;"1_1_LT05_197024_19960417_00000000000000000000_2328";0.0624875;0.086165;0.218165;0.0973575;0.2647225;0.169105;0.203670817661398;0.26447026462209;1.17606489112518;-0.08090976;0.37209377;"{\"geodesic\":false,\"type\":\"Point\",\"coordinates\":[6.959832411008612,52.168357568079244]}";"6.959832411008612,52.168357568079244";52.1640456547155;6.95983241100861;1996-04-17;1996;4;"spring"
1996-06-04;"1_1_LT05_197024_19960604_00000000000000000000_282";0.03804;0.05795;0.1880525;0.0527525;0.1232625;0.062405;0.27163148661649;0.563188764489225;0.655171125392318;0.20833427;0.55521214;"{\"geodesic\":false,\"type\":\"Point\",\"coordinates\":[6.955789992230073,52.18291027568198]}";"6.955789992230073,52.18291027568198";52.1823712865115;6.95578999223007;1996-06-04;1996;6;"summer"
1996-07-22;"1_1_LT05_197024_19960722_00000000000000000000_2415";0.0563275;0.074835;0.3686175;0.0667225;0.2136;0.1066525;0.553769185448518;0.576603537949573;0.572507452308921;0.27185407;0.6905072;"{\"geodesic\":false,\"type\":\"Point\",\"coordinates\":[6.959832411008612,52.17698139480679]}";"6.959832411008612,52.17698139480679";52.1640456547155;6.95983241100861;1996-07-22;1996;7;"summer"
1996-08-07;"1_1_LT05_197024_19960807_00000000000000000000_4444";0.0224475;0.0585275;0.4178425;0.04431;0.234775;0.1081375;0.595330812322302;0.616649554001155;0.54151154920044;0.29742783;0.80513906;"{\"geodesic\":false,\"type\":\"Point\",\"coordinates\":[6.958754432667668,52.17051352476113]}";"6.958754432667668,52.17051352476113";52.1618896980336;6.95875443266767;1996-08-07;1996;8;"summer"
1996-08-23;"1_1_LT05_197024_19960823_00000000000000000000_3700";0.0458225;0.0698575;0.3768675;0.0569875;0.21503;0.09414;0.590407409674195;0.617496705307602;0.556161771991546;0.2852134;0.7485358;"{\"geodesic\":false,\"type\":\"Point\",\"coordinates\":[6.960101905593847,52.18129330817057]}";"6.960101905593847,52.18129330817057";52.1667406005678;6.96010190559385;1996-08-23;1996;8;"summer"
1997-02-15;"1_1_LT05_197024_19970215_00000000000000000000_245";0.0519825;0.0718925;0.1872275;0.08325;0.1558775;0.0867425;0.180689854235821;0.461066154006647;0.851591142396246;0.080152065;0.38074592;"{\"geodesic\":false,\"type\":\"Point\",\"coordinates\":[6.959562916423375,52.17805937314773]}";"6.959562916423375,52.17805937314773";52.1637761601302;6.95956291642338;1997-02-15;1997;2;"winter"
1997-03-03;"1_1_LT05_197024_19970303_00000000000000000000_2328";0.045245;0.0659525;0.1848075;0.069445;0.171085;0.09337;0.192969142676929;0.42582030463665;0.909878244598131;0.047187172;0.43561906;"{\"geodesic\":false,\"type\":\"Point\",\"coordinates\":[6.959832411008612,52.168357568079244]}";"6.959832411008612,52.168357568079244";52.1640456547155;6.95983241100861;1997-03-03;1997;3;"spring"
1997-04-20;NA;0.0511575;0.08358;0.2624125;0.0725525;0.2448125;0.1289;0.350816768352686;0.465166980991994;0.760510023481578;0.13603443;0.57565387;NA;NA;52.1626981817893;6.9552510030596;1997-04-20;1997;4;NA
1997-06-07;"1_1_LT05_197024_19970607_00000000000000000000_2328";0.040075;0.069995;0.34098;0.056245;0.2019125;0.09469;0.519530630583012;0.603843432338678;0.552397514338819;0.2883298;0.7289319;"{\"geodesic\":false,\"type\":\"Point\",\"coordinates\":[6.959832411008612,52.168357568079244]}";"6.959832411008612,52.168357568079244";52.1640456547155;6.95983241100861;1997-06-07;1997;6;"summer"
1997-08-10;"1_1_LT05_197024_19970810_00000000000000000000_2328";0.033695;0.0566575;0.35572;0.040955;0.197045;0.0837725;0.561432100283919;0.636736033314096;0.5414842147166;0.29745084;0.78760165;"{\"geodesic\":false,\"type\":\"Point\",\"coordinates\":[6.959832411008612,52.168357568079244]}";"6.959832411008612,52.168357568079244";52.1640456547155;6.95983241100861;1997-08-10;1997;8;"summer"
1997-09-27;NA;0.09469;0.111245;0.310455;0.0997775;0.1893725;0.104975;0.447692289711434;0.555168369258922;0.609983733552367;0.24224858;0.51355636;NA;NA;52.1535353658913;6.94447121965017;1997-09-27;1997;9;NA
1998-02-18;NA;0.052395;0.0786025;0.19359375;0.0763475;0.196;0.105305;0.231717702718605;0.430989082209993;0.897066535562111;0.05425928;0.45813942;NA;NA;52.1639109074228;6.95983241100861;1998-02-18;1998;2;NA
1998-04-23;"1_1_LT05_197024_19980423_00000000000000000000_2328";0.0397175;0.065815;0.2575725;0.0552;0.1905275;0.09469;0.370455053013304;0.514781242170952;0.69815801797382;0.1777467;0.6377723;"{\"geodesic\":false,\"type\":\"Point\",\"coordinates\":[6.959832411008612,52.168357568079244]}";"6.959832411008612,52.168357568079244";52.1640456547155;6.95983241100861;1998-04-23;1998;4;"spring"
1998-05-09;"1_1_LT05_197024_19980509_00000000000000000000_5372";0.0641925;0.09601;0.3262675;0.0827825;0.2025175;0.1104475;0.455243019435375;0.54223798486414;0.588335524831358;0.2591798;0.6033272;"{\"geodesic\":false,\"type\":\"Point\",\"coordinates\":[6.955789992230073,52.1672795897383]}";"6.955789992230073,52.1672795897383";52.1718609976873;6.95578999223007;1998-05-09;1998;5;"spring"
1998-08-13;"1_1_LT05_197024_19980813_00000000000000000000_200";0.0657875;0.088365;0.349175;0.06807;0.174935;0.084185;0.555717551553606;0.646729551715959;0.484217419777341;0.34751147;0.6669956;"{\"geodesic\":false,\"type\":\"Point\",\"coordinates\":[6.942584757553517,52.15245738755033]}";"6.942584757553517,52.15245738755033";52.1540743550617;6.94258475755352;1998-08-13;1998;8;"summer"
1999-01-29;NA;0.0706;0.0765675;0.21679;0.0702975;0.16773;0.0893825;0.264700623275774;0.480010006033049;0.736184230781072;0.15195148;0.41889113;NA;NA;52.1672795897383;6.96603078646904;1999-01-29;1999;1;NA
1999-04-19;"1_1_LT05_196024_19990419_00000000000000000000_4658";0.0451625;0.072635;0.26035;0.0665025;0.22625;0.1172125;0.335880539141375;0.451040677365871;0.794639991441104;0.11442964;0.58138245;"{\"geodesic\":false,\"type\":\"Point\",\"coordinates\":[6.959293421838139,52.187222189045755]}";"6.959293421838139,52.187222189045755";52.1616202034483;6.95929342183814;1999-04-19;1999;4;"spring"
1999-04-26;"1_1_LT05_197024_19990426_00000000000000000000_4";0.060865;0.0855875;0.3001975;0.073735;0.1537325;0.08391;0.457157499890958;0.583956437744612;0.512106749294085;0.32265794;0.6237194;"{\"geodesic\":false,\"type\":\"Point\",\"coordinates\":[6.965222302713329,52.189108651142405]}";"6.965222302713329,52.189108651142405";52.1891086511424;6.96522230271333;1999-04-26;1999;4;"spring"
1999-06-06;NA;0.03771;0.07654;0.450155;0.0528075;0.1903075;0.082755;0.664610850825415;0.6994012074588;0.408338693765981;0.42011294;0.7934161;NA;NA;52.1564998063289;6.97357663485564;1999-06-06;1999;6;NA
1999-06-13;NA;0.08188875;0.09426375;0.29003625;0.08105;0.123565;0.06827625;0.44990891642664;0.634946539787471;0.425545728566952;0.406093415;0.5639506;NA;NA;52.1721304922725;6.94379748318708;1999-06-13;1999;6;NA
1999-06-22;NA;0.0410925;0.0717;0.4104725;0.05619;0.2015;0.0893825;0.617620770376676;0.655660332823603;0.474405526693108;0.3564789;0.7565312;NA;NA;52.1618896980336;6.97088168900328;1999-06-22;1999;6;NA
1999-07-15;"1_1_LT05_197024_19990715_00000000000000000000_403";0.080555;0.09359;0.4570025;0.069225;0.19105;0.077585;0.759371221281741;0.719304251954797;0.386863340563991;0.44210315;0.7374318;"{\"geodesic\":false,\"type\":\"Point\",\"coordinates\":[6.942854252138752,52.15488283881745]}";"6.942854252138752,52.15488283881745";52.1540743550617;6.94285425213875;1999-07-15;1999;7;"summer"
1999-07-24;"1_1_LT05_196024_19990724_00000000000000000000_2328";0.042275;0.0728825;0.39939;0.050635;0.208155;0.0893;0.615716454334083;0.647031038523376;0.506487992933395;0.32759106;0.7715928;"{\"geodesic\":false,\"type\":\"Point\",\"coordinates\":[6.959832411008612,52.168357568079244]}";"6.959832411008612,52.168357568079244";52.1640456547155;6.95983241100861;1999-07-24;1999;7;"summer"
1999-07-31;"1_1_LT05_197024_19990731_00000000000000000000_2328";0.034575;0.05982;0.3497525;0.0503875;0.2032875;0.0913075;0.537926146881181;0.61639095732822;0.558495650221292;0.2832888;0.7599445;"{\"geodesic\":false,\"type\":\"Point\",\"coordinates\":[6.959832411008612,52.168357568079244]}";"6.959832411008612,52.168357568079244";52.1640456547155;6.95983241100861;1999-07-31;1999;7;"summer"
1999-10-03;NA;0.0376;0.060645;0.27773;0.0579775;0.19908;0.0949375;0.41150801847792;0.569424766878915;0.641108419123214;0.218688525;0.67733858;NA;NA;52.1648541384712;6.96171887310526;1999-10-03;1999;10;NA
1999-10-12;"1_1_LT05_196024_19991012_00000000000000000000_2328";0.0354825;0.057015;0.252925;0.0494525;0.188905;0.0910325;0.39772367337458;0.559003602330396;0.663706330063326;0.20213524;0.68738186;"{\"geodesic\":false,\"type\":\"Point\",\"coordinates\":[6.959832411008612,52.168357568079244]}";"6.959832411008612,52.168357568079244";52.1640456547155;6.95983241100861;1999-10-12;1999;10;"autumn"
1999-10-28;"1_1_LT05_196024_19991028_00000000000000000000_5289";0.0569325;0.077805;0.216955;0.074175;0.1572525;0.07599;0.284396118523653;0.591995869135129;0.616322743467933;0.23737663;0.4955291;"{\"geodesic\":false,\"type\":\"Point\",\"coordinates\":[6.953634035548187,52.164045654715466]}";"6.953634035548187,52.164045654715466";52.1637761601302;6.95363403554819;1999-10-28;1999;10;"autumn"
1999-11-04;"1_1_LT05_197024_19991104_00000000000000000000_2328";0.0427975;0.0585275;0.207935;0.066035;0.1928925;0.088365;0.290176686968582;0.517726184962174;0.751552700942224;0.14184403;0.5589469;"{\"geodesic\":false,\"type\":\"Point\",\"coordinates\":[6.959832411008612,52.168357568079244]}";"6.959832411008612,52.168357568079244";52.1640456547155;6.95983241100861;1999-11-04;1999;11;"autumn"
2000-01-15;"1_2_LE07_197024_20000115_00000000000000000000_2554";0.0485725;0.0635325;0.173395;0.065815;0.15376;0.0818475;0.230271266733117;0.509894933793897;0.756958653172761;0.13833071;0.47039655;"{\"geodesic\":false,\"type\":\"Point\",\"coordinates\":[6.959562916423375,52.17320847061349]}";"6.959562916423375,52.17320847061349";52.1640456547155;6.95956291642338;2000-01-15;2000;1;"winter"
2000-01-24;"1_2_LE07_196024_20000124_00000000000000000000_3700";0.067575;0.0846525;0.2097225;0.09062;0.1240325;0.072635;0.253105524229448;0.550561946055818;0.544615956853264;0.29482025;0.46794727;"{\"geodesic\":false,\"type\":\"Point\",\"coordinates\":[6.968725732321395,52.147336990430844]}";"6.968725732321395,52.147336990430844";52.1597337413517;6.96872573232139;2000-01-24;2000;1;"winter"
2000-04-04;NA;0.061745;0.0843775;0.3602025;0.0704075;0.244345;0.1226575;0.525702535983551;0.544811039370499;0.648775190056715;0.21302165;0.68038493;NA;NA;52.1834492648524;6.96252735686097;2000-04-04;2000;4;NA
